Nome ”rg„o;N˙mero Processo;DescriÁ„o Processo;Modalidade de ContrataÁ„o;Empresa Contratada;CNPJ CPF;DescriÁ„o Processo;Item / Finalidade;Quantidade Item;Embalagem;Valor Unit·rio;Valor Total;N˙mero Empenho;Data Emiss„o;Tipo LicitaÁ„o;Materiais/ServiÁos;N˙mero Oferta Compra;Local Entrega;Nome Gest„o
SECRETARIA DA EDUCACAO;05834/20.;LIMPEZA ESCOLAR;DISPENSA DE LICITACAO;SHALOM SERVICOS TERCEIRIZADOS EIRELI - EPP;14709296000129;LIMPEZA ESCOLAR - FREQUENCIA MENSAL - FACE EXTERNA SEM EXPOSICAO A SITUACAO DE RISCO;PRESTACAO DE SERVICOS DE LIMPEZA DE AMBIENTE ESCOLAR,ATRAVES DE DISPENSA DE LICITACAO, NOS TERMOS DO ART.24, INCISO IV, DA LEI 8666/93;3230,517;11 - M2;0,45;1453,73;2020NE00102;43862;5;ServiÁos;;AVENIDA MANOEL GOULART, 2651;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA EDUCACAO;05834/20.;LIMPEZA ESCOLAR;DISPENSA DE LICITACAO;SHALOM SERVICOS TERCEIRIZADOS EIRELI - EPP;14709296000129;LIMPEZA ESCOLAR - FREQUENCIA TRIMESTRAL - FACE EXTERNA COM EXPOSICAO A SITUACAO DE RISCO;PRESTACAO DE SERVICOS DE LIMPEZA DE AMBIENTE ESCOLAR,ATRAVES DE DISPENSA DE LICITACAO, NOS TERMOS DO ART.24, INCISO IV, DA LEI 8666/93;2366,385;11 - M2;0,45;1064,87;2020NE00102;43862;5;ServiÁos;;AVENIDA MANOEL GOULART, 2651;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA EDUCACAO;23476/20;KIT HIGIENE;DISPENSA DE LICITACAO;BELA E CHIC INDUSTRIA E COMERCIO DE COSMETICOS ESPECIAIS LTDA.;5268903000171;HIGIENIZADOR,GEL,NEUTRO,ALCOOL ETILICO 70%,BACTERICIDA,VALVULA PUMP;AQUISICAO DE KIT HIGIENE PARA PREVENCAO DO NOVO CORONAVIRUS (COVID 19).;8;1 - UN;21,54;172,32;2020NE00330;43963;5;Materiais;;RUA S√O PAULO N. 1305;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA EDUCACAO;23476/20;KIT HIGIENE;DISPENSA DE LICITACAO;BELA E CHIC INDUSTRIA E COMERCIO DE COSMETICOS ESPECIAIS LTDA.;5268903000171;SABONETE,LIQUIDO PEROLADO, ESSENCIA ERVA DOCE,PH ENTRE 6,5 - 7,0;AQUISICAO DE KIT HIGIENE PARA PREVENCAO DO NOVO CORONAVIRUS (COVID 19).;2;246 - GALAO 5 L;55;110;2020NE00330;43963;5;Materiais;;RUA S√O PAULO N. 1305;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12336;AQUISI«√O_DE MATERIAL PERMANENTE;PREG√O;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP;5788117000103;MESA PARA EXAME / TRATAMENTO, DIVA CLINICO;EQUIPAMENTOS -COVID19;15;1 - UN;327,8;4917;2020NE00390;43907;7;Materiais;;CONFORME PLANILHA ANEXO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12336;AQUISI«√O_DE MATERIAL PERMANENTE;PREG√O;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP;5788117000103;MESA AUXILIAR HOSPITALAR COM RODIZIOS E PRATELEIRA (45X110X80 CM);EQUIPAMENTOS -COVID19;5;1 - UN;505;2525;2020NE00391;43907;7;Materiais;;CONFORME PLANILHA ANEXO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12336;AQUISI«√O_DE MATERIAL PERMANENTE;PREG√O;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP;5788117000103;ESCADA P/USO HOSP.,ACO INOX,(0,40X0,40X0,40CM),02 DEGR.,C/PINT.,ANTID.;EQUIPAMENTOS -COVID19;40;1 - UN;183;7320;2020NE00391;43907;7;Materiais;;CONFORME PLANILHA ANEXO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12336;AQUISI«√O_DE MATERIAL PERMANENTE;PREG√O;CONKAST EQUIPAMENTOS TECNOLOGICOS LTDA;6127890000183;SUPORTE DE BRACO COM ALTURA REGULAVEL;EQUIPAMENTOS -COVID19;5;1 - UN;99,2;496;2020NE00392;43907;7;Materiais;;CONFORME PLANILHA ANEXO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12336;AQUISI«√O_DE MATERIAL PERMANENTE;PREG√O;K.C.R. COMERCIO DE EQUIPAMENTO EIRELI EPP;9251627000190;BALANCA ANTROPOMETRICA DIGITAL;EQUIPAMENTOS -COVID19;5;1 - UN;730;3650;2020NE00393;43907;7;Materiais;;CONFORME PLANILHA ANEXO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12375;AQUISI«√O DE AVENTAL DESCARTAVEL;DISPENSA DE LICITACAO;POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;2881877000164;AVENTAL DESCARTAVEL, EM NAO TECIDO, 100% POLIPROPILENO (TNT);PARA O ATENDIMENTO DO PLANO DE CONTINGENCIA COVID19;200000;1 - UN;24,96;4992000;2020NE00397;43907;5;Materiais;;ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12495;AQUISIÁ„O DE MATERIAL DE;PREG√O;SIEMENS HEALTHCARE DIAGNOSTICOS LTDA;1449930000602;TOMOGRAFO POR RAIOS X, 64 FILEIRAS DE DETECTORES;PERMANENTE TOMOGRAFO PARA ENFRENTAMENTO DO COVID19;1;1 - UN;1650000;1650000;2020NE00399;43908;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12495;AQUISIÁ„O DE MATERIAL DE;PREG√O;SIEMENS HEALTHCARE DIAGNOSTICOS LTDA;1449930000602;TOMOGRAFO POR RAIOS X, 16 FILEIRAS DE DETECTORES;PERMANENTE TOMOGRAFO PARA ENFRENTAMENTO DO COVID19;1;1 - UN;1050000;1050000;2020NE00399;43908;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12508;AQUISIÁ„O DE EQUIPAMENTOS;DISPENSA DE LICITACAO;HOSPIMETAL INDUSTRIA METALURGICA DE EQUIPAMENTOS HOSPITALARES LTDA;54178983000180;CAMA HOSPITALAR ELETRICA DE RECUPERACAO;CAMA HOSPITALAR - COVID19;200;1 - UN;6900;1380000;2020NE00405;43909;5;Materiais;;CONFORME PLANILHA GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12879;PRESTA«√O DE SERVI«OS;DISPENSA DE LICITACAO;LOCAMEX LOCACOES E OBRAS EIRELI - EPP;5411043000183;CONTAINER REFRIGERADO;DE CONTAINER -COVID19;2;668 - MES;308200;616400;2020NE00422;43910;5;ServiÁos;;CONF. CRONOGRAMA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12919;AQUISI«√O DE OCULOS DE PROTE«√O;DISPENSA DE LICITACAO;DVT COMERCIO, IMPORTA«AO E EXPORTA«AO LTDA.;7439329000364;OCULOS DE PROTECAO,ACRILICO OU SIMILAR,C/PROTETOR LATERAL;PARA OA TENDIMENTO DO PLANO DE CONTINGENCIA COVID19;5000;1 - UN;3,3915;16957,5;2020NE00408;43909;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12919;AQUISI«√O DE OCULOS DE PROTE«√O;DISPENSA DE LICITACAO;DVT COMERCIO, IMPORTA«AO E EXPORTA«AO LTDA.;7439329000364;OCULOS CIRURGICO DE PROTECAO LENTE UNICA, TIPO AMPLA VISAO COM CA;PARA OA TENDIMENTO DO PLANO DE CONTINGENCIA COVID19;677;1 - UN;35,91;24311,07;2020NE00408;43909;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;AVENTAL DESCARTAVEL 50G/M2;COVIDE19;500000;1 - UN;9,5;4750000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;AVENTAL DESCARTAVEL EM NAO TECIDO 40GR/M2 COLORIDO;COVIDE19;50000;31 - PACOTE 10 UN;66;3300000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;LENCOL DESCARTAVEL,NAO TECIDO,(2,00X0,90CM),C/LATEX;COVIDE19;1000000;1 - UN;0,95;950000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;MASCARA CIR.DESC.— TECIDO 100% POLI CLIP NASAL PREGAS HORIZ.3CAMADAS;COVIDE19;1000000;1 - UN;1,46;1460000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;MASCARA DE PROTECAO DESCARTAVEL COM TRIPLA CAMADA;COVIDE19;1000000;1 - UN;1,46;1460000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;MACACAO DESCARTAVEL TAMANHO MEDIO;COVIDE19;3000;1 - UN;24;72000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;MACACAO DESCARTAVEL TAMNAHO GRANDE;COVIDE19;4000;1 - UN;24;96000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/12922;AQUISI«√O DE MATERIAL DE CONSUMO;DISPENSA DE LICITACAO;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP;27608037000153;MACACAO DESCARTAVEL TAMANHO EXTRA GRANDE;COVIDE19;3000;1 - UN;24;72000;2020NE00400;43908;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13025;AQUISIÁ„O DE EQUIPAMENTOS;PREG√O;MEDI-SAUDE PRODUTOS MEDICO HOSPITALARES LTDA-ME;2563570000115;CARRO MACA HOSPITALAR COM ELEVACAO HIDRAULICA;MOBILIARIOS HOSPITALAR ATRAVES DE ARP -COVID19;22;1 - UN;4196;92312;2020NE00412;43910;7;Materiais;;CONFORME PLANILHA DE ENTREGA -GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13027;AQUISIÁ„O DE EQUIPAMENTOS;PREG√O;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP;5788117000103;ESCADA P/USO HOSP.,ACO INOX,(0,40X0,40X0,40CM),02 DEGR.,C/PINT.,ANTID.;MOBILIARIO HOSPITALAR ATRAVES DE ARP 02/19 COVID19;270;1 - UN;183;49410;2020NE00574;43920;7;Materiais;;CONFORME PLANILHA GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13030;COVID-19 - AQUISI«√O DE EQUIP.HOSPITALARES;PREG√O;AIR LIQUIDE BRASIL LTDA;331788002324;VENTILADOR PULMONAR 2 NIVEIS DE PRESSAO;AQUISI«√O DE EQUIPAMENTOS HOSPITALARES - ATA 22/2019 - VENTILADOR PULMONAR - EM ATENDIMENTO A PORTARIA N∞ 356. 11/03/2020. EM DECORRENCIA DA INFEC«√O HUMANA PELO NOVO CORONAVIRUS (COVID-19);6;1 - UN;17800;106800;2020NE00455;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13032;AQUISI«√O DE MOBILIARIO HOSPITALAR;PREG√O;CIRURGICA PARMA LTDA. - ME;10368534000129;CADEIRA DE BANHO EM INOX COM RODIZIOS;CADEIRA DE BANHO E POLTRONA RECLINAVEL)COVID19;37;1 - UN;694;25678;2020NE00424;43910;7;Materiais;;CONFORME PLANILHA GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13108;AQUISI«√O DE TERMOMETRO;DISPENSA DE LICITACAO;ACCUMED PRODUTOS MEDICOS HOSPITALARES LTDA;6105362000123;TERMOMETRO CLINICO DIGITAL SEM CONTATO INFRAVERMELHO;CLINICO DIGITAL - PARA O ATANEDIMENTO -PLANO COVID19;100;1 - UN;115;11500;2020NE00407;43909;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13265;AQUISI«√O DE MASCARA;DISPENSA DE LICITACAO;3M DO BRASIL LT;45985371000108;MASCARA PROT.DESC.,POLIESTER,SEMI-FACIAL,C/ELAST.,C/MEIO FILTRANTE;DE PROTE«√O COVID19;120000;1 - UN;3,59;430800;2020NE00430;43913;5;Materiais;;RUA DO ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13317;AQUISI«√O DE;DISPENSA DE LICITACAO;P S DISTRIBUIDORA DE PRODUTOS DA SAUDE EIRELI;8304991000108;HIGIENIZADOR, ESPUMA;HIGIENIZADORES PARA OENFRENTAMENTO DO COVID19;48000000;420 - ML;0,091;4368000;2020NE00431;43913;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13317;AQUISI«√O DE;DISPENSA DE LICITACAO;P S DISTRIBUIDORA DE PRODUTOS DA SAUDE EIRELI;8304991000108;HIGIENIZADOR, ESPUMA, ALCOOL ETILICO 70%, ALCOOL ISOPROPILICO;HIGIENIZADORES PARA OENFRENTAMENTO DO COVID19;5200000;420 - ML;0,14;728000;2020NE00431;43913;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13347;AQUISIÁ„O DE EUIPAMENTO DE;PREG√O;DRAGER INDUSTRIA E COMERCIO LTDA;2535707000128;APARELHO DE ANESTESIA, ADULTO E PEDIATRICO;ANESTESIA 0COVID19;25;1 - UN;76000;1900000;2020NE00440;43914;7;Materiais;;ANEXO PLANILHA DE ENTREGA GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13407;COVID-19 - AQUISI«√O EQUIP.HOSPITALARES;PREG√O;NIHON KOHDEN BRASIL IMPORTA«AO EXPORTA«AO E COMERCIO DE EQUIPAMENTOS MEDICOS;14365637000196;DESFIBRILADOR, MARCAPASSO, SPO2, ETCO2, CARRO DE EMERGENCIA;AQUISI«√O DE EQUIPAMENTOS HOSPITALARES - ATA 68/2019 - DESFIBRILADIRES - PARAATENDER O ENFRENTAMENTO DE EMERGENCIA DE SA⁄DE P⁄BLICA DE IMPORT¬NCIA INTER- NACIONAL EM ATENDIMENTO A PORTARIA N∞356.11/03/2020, EM DECORR NCIA DA ;35;1 - UN;19500;682500;2020NE00448;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13409;COVID-19 - AQUISI«√O DE EQUIP.HOSPITALARES;PREG√O;MEDI-SAUDE PRODUTOS MEDICO HOSPITALARES LTDA-ME;2563570000115;CARRO MACA HOSPITALAR COM ELEVACAO HIDRAULICA;AQUISI«√O DE EQUIPAMENTOS HOSPITALARES - ATA 01/2019 - MOBILI¡RIO HOSPITALAR - PARA ATENDER O ENFRENTAMENTO DE EMERGENCIA DE SA⁄DE P⁄BLICA DE IMPORT¬NCIA INTERNACIONAL EM ATENDIMENTO A PORTARIA N∞356.11/03/2020, EM DECORRENCIA DA ;35;1 - UN;4196;146860;2020NE00457;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13497;AQUISIÁ„O DE VEICULOS;PREG√O;RENAULT DO BRASIL S/A;913443000688;AMBULANCIA,FURGAO LONGO, ALTO, PARA SIMPLES REMOCAO, 127 CV, DIESEL;AMBULANCIA -PLANO DE CONTIGENCIA COVID19;10;1 - UN;126000;1260000;2020NE00461;43916;7;Materiais;;CONFORME PROCESSO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13715;AQUISIÁ„O DE MATERIAL PERMANENTE;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA,COCHA DUPLA,ASSENTO/ENCOSTO EM POLIPROPILENO;MOBILIARIOS PARA A SUNIDADE DE ACOLHIMENTO -COVID19;5;1 - UN;108,5;542,5;2020NE00432;43913;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13715;AQUISIÁ„O DE MATERIAL PERMANENTE;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA FIXA,REV.COURO ECOLOGICO,PRETA;MOBILIARIOS PARA A SUNIDADE DE ACOLHIMENTO -COVID19;110;1 - UN;214;23540;2020NE00432;43913;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13715;AQUISIÁ„O DE MATERIAL PERMANENTE;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA GIRATORIA,REV.COURO SINTETICO,BEGE,ESPALDAR BAIXO;MOBILIARIOS PARA A SUNIDADE DE ACOLHIMENTO -COVID19;15;1 - UN;385;5775;2020NE00432;43913;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13715;AQUISIÁ„O DE MATERIAL PERMANENTE;PREG√O;MARZO VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;2745352000100;MESA DE TRABALHO,MED.(1200X700)MM,CASCA DE OVO;MOBILIARIOS PARA A SUNIDADE DE ACOLHIMENTO -COVID19;15;1 - UN;334,98;5024,7;2020NE00433;43913;7;Materiais;;CONFORME PLANILHA ANEXA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13851;AQUISIÁ„O DE MOBILIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;MESA COM CADEIRA ACOPLADA,REFEITORIO,04 CADEIRAS,MDF,BRANCA;MESA PARA REFEITORIO -HOSPITAL LEOPOLDO BEVILACQUA;16;1 - UN;602,25;9636;2020NE00648;43951;7;Materiais;;HOSPITAL REGIONAL DR.LEOPOLDO BEVILACQUA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13856;AQUISI«√O DE MOBILIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;MESA COM CADEIRA ACOPLADA,REFEITORIO,04 CADEIRAS,MDF,BRANCA;DE REFEITO PARA O AME SAO VICENTE-COVID19;5;1 - UN;602,25;3011,25;2020NE00645;43951;7;Materiais;;AV. PRESIDENTE WILSON 291;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13858;AQUISIÁ„O DE MOBILIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;MESA COM CADEIRA ACOPLADA,REFEITORIO,04 CADEIRAS,MDF,BRANCA;REFEITORIO PARA CASA BRANCA-COVID19;13;1 - UN;602,25;7829,25;2020NE00649;43951;7;Materiais;;UNIDADE DEPENDENTE QUIMICOS DE CASA BRANCA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13890;AQUISI«√O DE MOBILIARIO PARA;PREG√O;MARZO VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;2745352000100;MESA DE TRABALHO,MED.(1200X700)MM,CASCA DE OVO;PLANO DE CONTIGENCIA COVID19-ETAPA2;15;1 - UN;334,98;5024,7;2020NE00449;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13890;AQUISI«√O DE MOBILIARIO PARA;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA,COCHA DUPLA,ASSENTO/ENCOSTO EM POLIPROPILENO;PLANO DE CONTIGENCIA COVID19-ETAPA2;5;1 - UN;108,5;542,5;2020NE00450;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13890;AQUISI«√O DE MOBILIARIO PARA;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA FIXA,REV.COURO ECOLOGICO,PRETA;PLANO DE CONTIGENCIA COVID19-ETAPA2;110;1 - UN;214;23540;2020NE00450;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13890;AQUISI«√O DE MOBILIARIO PARA;PREG√O;VECTOR MOVEIS CORPORATIVOS LTDA;14516006000120;CADEIRA GIRATORIA,REV.COURO SINTETICO,BEGE,ESPALDAR BAIXO;PLANO DE CONTIGENCIA COVID19-ETAPA2;15;1 - UN;385;5775;2020NE00450;43915;7;Materiais;;CONFORME PLANILHA DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/13955;AQUISIÁ„O DE MOBILIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;MESA COM CADEIRA ACOPLADA,REFEITORIO,04 CADEIRAS,MDF,BRANCA;REFEITORIO HS DE PIRACICABA;36;1 - UN;602,25;21681;2020NE00661;43957;7;Materiais;;HOSPITAL REGIONAL DE PIRACICABA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/14267;PRESTAÁ„O DE SERVIÁOS;DISPENSA DE LICITACAO;COMPREHENSE DO BRASIL EQUIPAMENTOS MEDICO-HOSPITALARES LTDA EPP;8441389000112;MANUTENCAO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS MEDICO-HOSPITALARES;MANUTENÁ„O DE EQUIP.PARA O COVID19;6;668 - MES;1037384,77;6224308,62;2020NE00510;43923;5;ServiÁos;;CONFORME FOLHETO DESCRITIVO;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/14625;AQUISI«√O DE CAMA ELETRICAS;DISPENSA DE LICITACAO;MEDI-SAUDE PRODUTOS MEDICO HOSPITALARES LTDA-ME;2563570000115;CAMA HOSPITALAR ELETRICA DE RECUPERACAO;PARA O PLANO DE CONTIGENCIA DO COVID19;212;1 - UN;7200;1526400;2020NE00547;43930;5;Materiais;;CONFORME GRADE DE ENTREGA;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/14627;AQUISIÁ„O DE MARCA PASSO;DISPENSA DE LICITACAO;BIO PACE COMERCIAL MEDICA LTDA;3231857000100;MARCAPASSO CARDIACO EXTERNO, ESTIMULACAO DE 1 OU 2 CAMARAS;PARA O COVID19;55;1 - UN;10500;577500;2020NE00528;43928;5;Materiais;;RUA DOS ITALIANOS 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/14859;AQUISI«√O DE ELETROCARDIOGRAFOS;DISPENSA DE LICITACAO;ALFA MED SISTEMAS MEDICOS LTDA;11405384000149;ELETROCARDIOGRAFO 12 DERIVACOES SIMULTANEAS;PARA O ATENDIMENTO DO PLANO DE CONTIGENCIA DO COVID19;55;1 - UN;7532,5;414287,5;2020NE00546;43930;5;Materiais;;RUA DOS ITALIANOS, 406;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/14864;AQUISIÁ„O EMERGENCIA DE;DISPENSA DE LICITACAO;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP;5788117000103;SUPORTE DE SORO, MOVEL, BASE COM 5 PES, ACO INOX 304;SUPORTE DE SORO PARA O ATENDIMENTO DO PLANO DE CONTIGENCIA COVID19;1100;1 - UN;174;191400;2020NE00650;43955;5;Materiais;;CONFORME PLANILHA GES;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/15140;AQUISIÁ„O DE CAMA HOSPITALAR;DISPENSA DE LICITACAO;J.R. DE ALMEIDA AREDES;24341520000126;CAMA HOSPITALAR ADULTO, COM GRADE, MECANICA;MECANICA EMERGENCIAL PARA O PLANODE CONTIGENCIA DO COVID19;1140;1 - UN;2330;2656200;2020NE00579;43943;5;Materiais;;CONF. GRADE;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/15354;AQUISIÁ„O DE MOBLIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;MESA,REFEITORIO,MDF,COR MARFIM,RETANGULAR,(1200X800)MM;DE REFEITORIO PARA O COVID19;10;1 - UN;315,93;3159,3;2020NE00647;43951;7;Materiais;;RUA ANTONIO TER«ARIOL, 67;GOVERNO DO ESTADO DE SAO PAULO
SECRETARIA DA SAUDE;2020/15354;AQUISIÁ„O DE MOBLIARIO;PREG√O;MOGIFLEX INDUSTRIA E COMERCIO DE CADEIRAS LTDA EPP;241346000181;CADEIRA,REFEITORIO,POLIPROPILENO,PRETA;DE REFEITORIO PARA O COVID19;40;1 - UN;82,35;3294;2020NE00647;43951;7;Materiais;;RUA ANTONIO TER«ARIOL, 67;GOVERNO DO ESTADO DE SAO PAULO
